U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
1.34437,-1.03249e-10,0,0,1,0.682,100,-0.318,0.5,341
1.34601,-1.04018e-10,0,0,1,0.684,100,-0.316,0.5,342
1.34764,-1.04787e-10,0,0,1,0.686,100,-0.314,0.5,343
1.34927,-1.05556e-10,0,0,1,0.688,100,-0.312,0.5,344
1.3509,-1.06325e-10,0,0,1,0.69,100,-0.31,0.5,345
1.35253,-1.07094e-10,0,0,1,0.692,100,-0.308,0.5,346
1.35416,-1.07863e-10,0,0,1,0.694,100,-0.306,0.5,347
1.3558,-1.08632e-10,0,0,1,0.696,100,-0.304,0.5,348
1.35743,-1.09402e-10,0,0,1,0.698,100,-0.302,0.5,349
1.35906,-1.10171e-10,0,0,1,0.7,100,-0.3,0.5,350
1.36069,-1.1094e-10,0,0,1,0.702,100,-0.298,0.5,351
1.36232,-1.11709e-10,0,0,1,0.704,100,-0.296,0.5,352
1.36395,-1.12478e-10,0,0,1,0.706,100,-0.294,0.5,353
1.36559,-1.13247e-10,0,0,1,0.708,100,-0.292,0.5,354
1.36722,-1.14016e-10,0,0,1,0.71,100,-0.29,0.5,355
1.36885,-1.14785e-10,0,0,1,0.712,100,-0.288,0.5,356
1.37048,-1.15554e-10,0,0,1,0.714,100,-0.286,0.5,357
1.37211,-1.16324e-10,0,0,1,0.716,100,-0.284,0.5,358
1.37374,-1.17093e-10,0,0,1,0.718,100,-0.282,0.5,359
1.37538,-1.17862e-10,0,0,1,0.72,100,-0.28,0.5,360
1.37701,-1.18631e-10,0,0,1,0.722,100,-0.278,0.5,361
1.37864,-1.194e-10,0,0,1,0.724,100,-0.276,0.5,362
1.38027,-1.20169e-10,0,0,1,0.726,100,-0.274,0.5,363
1.3819,-1.20938e-10,0,0,1,0.728,100,-0.272,0.5,364
1.38353,-1.21707e-10,0,0,1,0.73,100,-0.27,0.5,365
1.38516,-1.22477e-10,0,0,1,0.732,100,-0.268,0.5,366
1.3868,-1.23246e-10,0,0,1,0.734,100,-0.266,0.5,367
1.38843,-1.24015e-10,0,0,1,0.736,100,-0.264,0.5,368
1.39006,-1.24784e-10,0,0,1,0.738,100,-0.262,0.5,369
1.39169,-1.25553e-10,0,0,1,0.74,100,-0.26,0.5,370
1.39332,-1.26322e-10,0,0,1,0.742,100,-0.258,0.5,371
1.39495,-1.27091e-10,0,0,1,0.744,100,-0.256,0.5,372
1.39659,-1.2786e-10,0,0,1,0.746,100,-0.254,0.5,373
1.39822,-1.28629e-10,0,0,1,0.748,100,-0.252,0.5,374
1.39985,-1.29399e-10,0,0,1,0.75,100,-0.25,0.5,375
1.40148,-1.30168e-10,0,0,1,0.752,100,-0.248,0.5,376
1.40311,-1.30937e-10,0,0,1,0.754,100,-0.246,0.5,377
1.40474,-1.31706e-10,0,0,1,0.756,100,-0.244,0.5,378
