U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.373707,-1.19023e-14,0,1066.02,1,54.6,-45.4,0,0.5,273
0.373726,-9.89554e-15,0,1065.93,1,54.8,-45.2,0,0.5,274
0.373745,-7.88881e-15,0,1065.83,1,55,-45,0,0.5,275
0.37374,-5.54919e-15,0,1065.74,1,55.2,-44.8,0,0.5,276
0.373721,-2.9964e-15,0,1065.65,1,55.4,-44.6,0,0.5,277
0.373702,-4.43662e-16,0,1065.56,1,55.6,-44.4,0,0.5,278
0.373683,2.10912e-15,0,1065.47,1,55.8,-44.2,0,0.5,279
0.373664,4.66191e-15,0,1065.38,1,56,-44,0,0.5,280
0.373644,7.2147e-15,0,1065.29,1,56.2,-43.8,0,0.5,281
0.373625,9.76749e-15,0,1065.2,1,56.4,-43.6,0,0.5,282
0.373606,1.23202e-14,0,1065.12,1,56.6,-43.4,0,0.5,283
0.373587,1.4873e-14,0,1065.03,1,56.8,-43.2,0,0.5,284
0.373568,1.74258e-14,0,1064.94,1,57,-43,0,0.5,285
0.373549,1.99786e-14,0,1064.85,1,57.2,-42.8,0,0.5,286
0.373529,2.25314e-14,0,1064.76,1,57.4,-42.6,0,0.5,287
0.37351,2.50841e-14,0,1064.67,1,57.6,-42.4,0,0.5,288
0.373491,2.76369e-14,0,1064.58,1,57.8,-42.2,0,0.5,289
0.373472,3.01897e-14,0,1064.49,1,58,-42,0,0.5,290
0.373453,3.27425e-14,0,1064.4,1,58.2,-41.8,0,0.5,291
0.373433,3.52953e-14,0,1064.31,1,58.4,-41.6,0,0.5,292
0.373414,3.7848e-14,0,1064.22,1,58.6,-41.4,0,0.5,293
0.373395,4.04008e-14,0,1064.13,1,58.8,-41.2,0,0.5,294
0.373376,4.29536e-14,0,1064.05,1,59,-41,0,0.5,295
0.373357,4.55064e-14,0,1063.96,1,59.2,-40.8,0,0.5,296
0.373337,4.80591e-14,0,1063.87,1,59.4,-40.6,0,0.5,297
0.373318,5.06119e-14,0,1063.78,1,59.6,-40.4,0,0.5,298
0.373299,5.31647e-14,0,1063.69,1,59.8,-40.2,0,0.5,299
0.37328,5.57175e-14,0,1063.6,1,60,-40,0,0.5,300
0.373261,5.82702e-14,0,1063.51,1,60.2,-39.8,0,0.5,301
0.373241,6.0823e-14,0,1063.42,1,60.4,-39.6,0,0.5,302
0.373222,6.33758e-14,0,1063.33,1,60.6,-39.4,0,0.5,303
0.373233,8.32146e-14,0,1063.24,1,60.8,-39.2,0,0.5,304
0.373253,1.08057e-13,0,1063.14,1,61,-39,0,0.5,305
0.373272,1.329e-13,0,1063.05,1,61.2,-38.8,0,0.5,306
0.373292,1.57743e-13,0,1062.96,1,61.4,-38.6,0,0.5,307
0.373312,1.82586e-13,0,1062.86,1,61.6,-38.4,0,0.5,308
0.373331,2.07428e-13,0,1062.77,1,61.8,-38.2,0,0.5,309
0.373351,2.32271e-13,0,1062.67,1,62,-38,0,0.5,310
0.373371,2.57114e-13,0,1062.58,1,62.2,-37.8,0,0.5,311
0.37339,2.81957e-13,0,1062.48,1,62.4,-37.6,0,0.5,312
0.37341,3.06799e-13,0,1062.39,1,62.6,-37.4,0,0.5,313
0.37343,3.31642e-13,0,1062.3,1,62.8,-37.2,0,0.5,314
0.373449,3.56485e-13,0,1062.2,1,63,-37,0,0.5,315
0.373469,3.81328e-13,0,1062.11,1,63.2,-36.8,0,0.5,316
0.373489,4.06171e-13,0,1062.01,1,63.4,-36.6,0,0.5,317
0.373508,4.31013e-13,0,1061.92,1,63.6,-36.4,0,0.5,318
0.373528,4.55856e-13,0,1061.82,1,63.8,-36.2,0,0.5,319
0.373548,4.80699e-13,0,1061.73,1,64,-36,0,0.5,320
0.373567,5.05542e-13,0,1061.64,1,64.2,-35.8,0,0.5,321
0.373587,5.30384e-13,0,1061.54,1,64.4,-35.6,0,0.5,322
0.373607,5.55227e-13,0,1061.45,1,64.6,-35.4,0,0.5,323
0.373626,5.8007e-13,0,1061.35,1,64.8,-35.2,0,0.5,324
0.373646,6.04912e-13,0,1061.26,1,65,-35,0,0.5,325
0.373666,6.29755e-13,0,1061.17,1,65.2,-34.8,0,0.5,326
0.373685,6.54598e-13,0,1061.07,1,65.4,-34.6,0,0.5,327
0.373687,6.61387e-13,0,1060.98,1,65.6,-34.4,0,0.5,328
0.373667,6.47333e-13,0,1060.89,1,65.8,-34.2,0,0.5,329
0.373647,6.33279e-13,0,1060.8,1,66,-34,0,0.5,330
0.373627,6.19225e-13,0,1060.71,1,66.2,-33.8,0,0.5,331
0.373607,6.05171e-13,0,1060.62,1,66.4,-33.6,0,0.5,332
0.373587,5.91117e-13,0,1060.53,1,66.6,-33.4,0,0.5,333
0.373567,5.77064e-13,0,1060.44,1,66.8,-33.2,0,0.5,334
0.373547,5.63009e-13,0,1060.35,1,67,-33,0,0.5,335
0.373527,5.48956e-13,0,1060.26,1,67.2,-32.8,0,0.5,336
0.373507,5.34901e-13,0,1060.17,1,67.4,-32.6,0,0.5,337
0.373487,5.20848e-13,0,1060.08,1,67.6,-32.4,0,0.5,338
0.373467,5.06794e-13,0,1059.99,1,67.8,-32.2,0,0.5,339
0.373447,4.9274e-13,0,1059.9,1,68,-32,0,0.5,340
0.373427,4.78686e-13,0,1059.81,1,68.2,-31.8,0,0.5,341
0.373407,4.64632e-13,0,1059.73,1,68.4,-31.6,0,0.5,342
0.373387,4.50578e-13,0,1059.64,1,68.6,-31.4,0,0.5,343
0.373367,4.36524e-13,0,1059.55,1,68.8,-31.2,0,0.5,344
0.373347,4.2247e-13,0,1059.46,1,69,-31,0,0.5,345
0.373328,4.08416e-13,0,1059.37,1,69.2,-30.8,0,0.5,346
0.373308,3.94362e-13,0,1059.28,1,69.4,-30.6,0,0.5,347
0.373288,3.80308e-13,0,1059.19,1,69.6,-30.4,0,0.5,348
0.373277,3.31997e-13,0,1059.1,1,69.8,-30.2,0,0.5,349
0.373297,1.68794e-13,0,1059,1,70,-30,0,0.5,350
0.373317,5.59136e-15,0,1058.91,1,70.2,-29.8,0,0.5,351
0.373337,-1.5761e-13,0,1058.82,1,70.4,-29.6,0,0.5,352
0.373357,-3.20813e-13,0,1058.72,1,70.6,-29.4,0,0.5,353
0.373377,-4.84015e-13,0,1058.63,1,70.8,-29.2,0,0.5,354
0.373397,-6.47218e-13,0,1058.53,1,71,-29,0,0.5,355
0.373417,-8.10421e-13,0,1058.44,1,71.2,-28.8,0,0.5,356
0.373437,-9.73622e-13,0,1058.35,1,71.4,-28.6,0,0.5,357
0.373457,-1.13683e-12,0,1058.25,1,71.6,-28.4,0,0.5,358
0.373477,-1.30003e-12,0,1058.16,1,71.8,-28.2,0,0.5,359
0.373497,-1.46323e-12,0,1058.06,1,72,-28,0,0.5,360
0.373518,-1.62643e-12,0,1057.97,1,72.2,-27.8,0,0.5,361
0.373538,-1.78963e-12,0,1057.88,1,72.4,-27.6,0,0.5,362
0.373558,-1.95284e-12,0,1057.78,1,72.6,-27.4,0,0.5,363
0.373578,-2.11604e-12,0,1057.69,1,72.8,-27.2,0,0.5,364
0.373598,-2.27924e-12,0,1057.59,1,73,-27,0,0.5,365
0.373618,-2.44244e-12,0,1057.5,1,73.2,-26.8,0,0.5,366
