U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
1.09026,-0.000238695,0,1034.25,1,0.47,0.6,-0.53,0.5,235
1.09256,-0.000221115,0,1034.26,1,0.472,0.6,-0.528,0.5,236
1.09487,-0.000203536,0,1034.26,1,0.474,0.6,-0.526,0.5,237
1.09717,-0.000185955,0,1034.27,1,0.476,0.6,-0.524,0.5,238
1.09947,-0.000168376,0,1034.28,1,0.478,0.6,-0.522,0.5,239
1.10177,-0.000150795,0,1034.28,1,0.48,0.6,-0.52,0.5,240
1.10407,-0.000133216,0,1034.29,1,0.482,0.6,-0.518,0.5,241
1.10637,-0.000115635,0,1034.29,1,0.484,0.6,-0.516,0.5,242
1.10867,-9.80556e-05,0,1034.3,1,0.486,0.6,-0.514,0.5,243
1.11097,-8.04758e-05,0,1034.3,1,0.488,0.6,-0.512,0.5,244
1.11327,-6.28956e-05,0,1034.31,1,0.49,0.6,-0.51,0.5,245
1.11558,-4.53158e-05,0,1034.31,1,0.492,0.6,-0.508,0.5,246
1.11788,-2.77355e-05,0,1034.32,1,0.494,0.6,-0.506,0.5,247
1.12018,-1.01558e-05,0,1034.32,1,0.496,0.6,-0.504,0.5,248
1.12248,7.4245e-06,0,1034.33,1,0.498,0.6,-0.502,0.5,249
1.12478,2.50042e-05,0,1034.33,1,0.5,0.6,-0.5,0.5,250
1.1267,4.37832e-05,0,1034.34,1,0.502,0.6,-0.498,0.5,251
1.12862,6.25621e-05,0,1034.34,1,0.504,0.6,-0.496,0.5,252
1.13053,8.1341e-05,0,1034.34,1,0.506,0.6,-0.494,0.5,253
1.13245,0.00010012,0,1034.35,1,0.508,0.6,-0.492,0.5,254
1.13437,0.000118899,0,1034.35,1,0.51,0.6,-0.49,0.5,255
1.13629,0.000137677,0,1034.35,1,0.512,0.6,-0.488,0.5,256
1.1382,0.000156456,0,1034.36,1,0.514,0.6,-0.486,0.5,257
1.14012,0.000175235,0,1034.36,1,0.516,0.6,-0.484,0.5,258
1.14204,0.000194014,0,1034.37,1,0.518,0.6,-0.482,0.5,259
1.14396,0.000212793,0,1034.37,1,0.52,0.6,-0.48,0.5,260
1.14587,0.000231572,0,1034.37,1,0.522,0.6,-0.478,0.5,261
1.14779,0.000250351,0,1034.38,1,0.524,0.6,-0.476,0.5,262
